id,source,vulnerability,risk_score
543e6ea7-9036-4171-9889-f9f429c362c0,79.184.88.88,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,93
ee05fa83-07ec-4f3d-84e2-6cdee99f52dd,15.121.227.60,JBoss Java Object Deserialization RCE,22
080e7ff4-0c77-43bd-90b4-8e2649bd451e,58.96.118.146,Oracle WebLogic Server Plug-in Remote Overflow (1166189),37
43567e35-04d6-4795-9cad-d85b15e2b26e,29.148.80.121,Oracle Error Log Found,86
88f83b5c-ff94-4514-a381-cce5fb13d234,100.34.68.89,Docker remote API detection,45
04b2ccb8-e6fe-4c52-9e48-6af3bb4c8983,42.109.146.100,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,83
7b4abb3f-9475-4a01-9bb3-8d99b590113a,194.25.223.78,Password Spraying Attack,14
bafa4460-816d-4552-9531-a91a46b19dc5,174.30.81.201,Account Takeover via Forgot Password,63
78224bc3-7325-418d-b77b-c5dd8ce88e61,2.157.228.76,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,39
45f2d7a1-6cd1-4742-a5f2-b0a0002b68c7,174.30.81.201,Password Spraying Attack,85
67e08119-b163-41bc-8f54-0c508d34efea,203.109.127.147,JBoss Java Object Deserialization RCE,58
762b3864-4778-424d-ad18-ca2f74c45f54,247.41.39.120,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,71
4038acbf-f68f-41c0-ba64-0b64bf7bed2a,30.253.51.250,Apache ActiveMQ Detection,51
a9a5835e-755b-444e-96bf-100b6c9f6fe6,203.109.127.147,Brocade Fabric OS Default Credentials,78
4be8cb6e-3ca3-4164-aa49-4998937c320e,133.15.4.45,Apache Struts2 Remote Command Execution,83
93f78655-08a4-4840-bcfe-24d5e9364d91,246.8.156.194,File Content Disclosure /etc/passwd,23
b37740a3-870c-4918-98f8-10057d04609d,136.113.20.114,Brocade Fabric OS Default Credentials,83
b35de033-3729-4e7a-8c79-5c13ca19b90b,88.253.242.192,Insecure Kentico version 8.1 is running,39
2b3c2a75-de84-4c4f-b70d-3708ce212877,244.192.45.95,Temporary File Download,86
6604c4ad-7f96-48b0-bfc8-5afcdf963d87,100.34.68.89,BSD Based FTP Server Multiple glob Function Remote Overflow,90
f5f00942-a6ff-45c4-850d-c3324473776a,230.240.158.17,Oracle WebLogic Server Plug-in Remote Overflow (1166189),85
c6c69011-77b1-421d-b6a9-c5c2e8f20d4d,211.211.214.136,File Content Disclosure /etc/passwd,14
1454bef5-75ba-4778-9833-2a68aef339de,209.76.2.123,MailEnable WebMail Detection,75
7df3d2f2-8230-48ea-8f6e-12716d67a29d,194.26.184.38,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,74
00c1b4a3-05b7-4da0-a40e-fdd0d723ecbe,58.96.118.146,Password Spraying Attack,13
d5124ac3-5716-4141-bdd8-267d4a5f6c91,124.52.124.205,Unrestricted File Upload,11
88297355-707a-40b5-ac46-9e7ea858145f,212.43.50.247,Account Takeover via Forgot Password,53
0c1d3079-5219-4666-bb89-be3cad5484ed,199.248.86.27,Password Spraying Attack,70
8d832a3c-4740-4605-9496-7e52a32363ee,255.89.85.142,NTMail3 Arbitrary Mail Relay,45
449a108a-ae06-4373-9fc8-774023730d49,133.15.4.45,Oracle Error Log Found,59
46bcdb5a-4703-4c23-b08f-75aa7ed38a6b,131.42.79.221,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,29
f4dcfe79-82d4-4652-be84-f0b2a4fcab3b,112.133.16.254,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,79
86789143-46a8-4b52-9091-4a636c92152b,171.214.205.244,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,86
5f3bbd89-2a46-4187-979f-0bbc8227c143,150.93.106.16,Oracle Error Log Found,2
45fd63a1-9dbf-4c56-8b37-fc6ad7b3ca57,158.6.226.19,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),90
2fde5ce9-07c4-414a-8272-03b0e5986f38,29.148.80.121,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),16
6b99b2f8-0e9d-4e90-89d4-d49b20f96ebe,197.250.224.86,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,53
c75b04b7-6964-43e0-9ca8-424444490670,121.21.129.88,JBoss Java Object Deserialization RCE,1
70d0372d-e031-4d0d-bc04-2dcc55e5eebd,211.211.214.136,Password Spraying Attack,42
8c7c444e-43fd-4ac6-96d0-503eaf1c5bd2,14.136.100.178,Account Takeover via Forgot Password,28
caddc71c-f933-4cae-88e2-0fe531cfe7b2,247.41.39.120,Bind Shell Backdoor Detection,43
2bf75fad-c3d7-43e9-94ea-11d0ee64d2d1,101.214.182.111,Insecure Apache version 2.2.15,33
2a4f49e2-eada-4836-b94f-f12c01e02a5d,30.204.122.113,Temporary File Download,56
95654018-1a60-420e-b93f-34620ec33016,133.15.4.45,File Content Disclosure /etc/passwd,31
d4727ae0-077c-421a-bfb6-a26cf936a2fc,76.239.91.134,JBoss Java Object Deserialization RCE,87
f54d5f4a-e769-4ab9-b32e-0134f24cc779,58.96.118.146,JBoss Java Object Deserialization RCE,39
8e9fc212-eb25-48f9-83f9-00578cc669aa,234.130.35.103,Microsoft Windows 95/98/ME Unsupported Installation Detection,95
c04d4718-bba3-44be-b7ac-3e592f1a7942,234.130.35.103,Bind Shell Backdoor Detection,36
5a33f0e5-c8cd-4fe3-b7d7-001691598bfa,58.96.118.146,Insecure Apache version 2.2.15,10
c880178e-84d2-44ed-b6b0-9bca574beac5,118.151.172.176,NTMail3 Arbitrary Mail Relay,81
4337cca0-6951-467e-9689-5940e8f97bdf,212.43.50.247,Mozilla Firefox ESR < 78.6,14
9d59473c-5b58-4ad8-a546-18bbe4cd6f71,244.192.45.95,Bind Shell Backdoor Detection,57
544e8bcb-bd16-4728-a13f-ce9e188afadc,114.77.9.43,Mozilla Firefox ESR < 78.6,73
ddfe0dce-30fc-4a44-a7af-b426f7f85f54,62.41.161.77,Insecure Kentico version 8.1 is running,57
9b485ff1-2e5e-43eb-b1ab-29875095d73a,14.136.100.178,Password Spraying Attack,35
ad39bf22-c0bc-4810-a683-b40404f7416e,226.223.146.129,Unrestricted File Upload,19
857ea1fe-3742-443a-81ff-36cb1cd16fb2,14.136.100.178,Unrestricted File Upload,30
3f7f991c-733f-43b1-8494-c8438106aeae,130.226.238.118,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,96
c34ef63a-5c7d-4569-9bdc-449a655f1d2b,48.26.131.21,Account Takeover via Forgot Password,53
75d4bb1d-d4c8-405c-a6e9-25841e1922bc,76.139.33.239,JBoss Java Object Deserialization RCE,26
68232dc5-4058-4640-9605-c2de904c737b,215.158.157.103,Apache Struts2 Remote Command Execution,50
9c556ee6-bbf4-4b41-b675-249482d0d8bb,161.186.251.87,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,12
e2a1764e-5ba8-486b-b60d-134aecd2086e,255.89.85.142,Unrestricted File Upload,28
b06870ef-90ff-4c10-91dc-34e04f202d6f,136.113.20.114,File Content Disclosure /etc/passwd,62
ada585e3-7bad-4b46-98c0-698d1370b22d,251.68.88.39,BSD Based FTP Server Multiple glob Function Remote Overflow,17
9467af08-8598-47d4-9fe6-bbbad9636b1f,209.76.2.123,Exposure of Application source code config files and credentials,39
3a6e326b-45a0-4de6-b6b5-4d4f5fe23124,194.211.32.228,Apache Struts2 Remote Command Execution,31
014a8fda-5990-4675-9b15-e228a395eb69,203.109.127.147,Bind Shell Backdoor Detection,14
c1ffcc21-9a78-45d9-8b35-c8197485fb05,100.34.68.89,Bind Shell Backdoor Detection,49
8822e6b9-0d19-49eb-a011-5270fa02b969,215.158.157.103,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),7
9ee34aa8-46bb-4809-ad72-94b5f00c130f,251.68.88.39,Mozilla Firefox ESR < 78.6,12
8c19e180-3b73-495e-acb9-9d2a5644628d,194.25.223.78,Unrestricted File Upload,22
43ab9eae-ee0b-42d7-9766-8667326d2b5a,131.42.79.221,Unrestricted File Upload,31
6e4469c4-5f54-42df-a579-82a6382ff0ed,134.164.219.117,MailEnable WebMail Detection,77
a0872fb2-74f0-497f-88c0-0292af1e45ed,131.42.79.221,Account Takeover via Forgot Password,85
699ec06d-190c-4078-ad03-ce28f8597d32,14.136.100.178,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,51
a544358b-65e4-4ff0-b471-99cf50a66018,230.240.158.17,Password Spraying Attack,84
f301d7ab-a95d-473c-945a-2558565eb62e,20.194.212.38,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),15
e88fe28c-54c6-4146-8000-6e87b93bff64,111.10.211.142,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),54
d034e8dc-cb11-47c6-b763-6a94d5b5128c,123.235.172.151,Insecure Apache version 2.2.15,7
229cffcc-6a6c-4065-98fb-fc0218a2d414,20.194.212.38,Apache Struts2 Remote Command Execution,45
48fab657-22ae-4f30-9545-d17f41dae21b,251.68.88.39,Apache ActiveMQ Detection,70
a2d77d52-5c6e-419f-8f4c-23f9ae121c1c,112.133.16.254,Mozilla Firefox ESR < 78.6,37
13d6d6a4-f6cb-4c84-8add-e8682cefa5a5,98.90.19.164,Exposure of Application source code config files and credentials,83
0aebf00d-e1e4-4871-9d96-e5825c3369c6,199.248.86.27,Unrestricted File Upload,55
aaf5a68c-b03a-4f04-96aa-8f647ad4877f,60.83.159.99,Docker remote API detection,91
c3c8c0b1-cae2-4475-87f8-880ede62b187,88.253.242.192,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,97
492aa50a-8e98-4100-9417-7112cdf6c686,129.141.34.131,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,69
6f8f4935-640d-4752-a002-7581088dbcc2,2.157.228.76,MailEnable WebMail Detection,66
b4d4684b-f000-4987-b5b7-7efae6a9a0bd,29.29.49.207,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,13
1dba76e9-1f70-4a11-a2ed-63c8cb8a76d6,255.89.85.142,Docker remote API detection,92
380e2c70-8f3e-4255-8a37-2841cb73a5b1,60.83.159.99,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,67
1a3237cd-3d45-4b4e-a81e-34c16c757875,244.88.127.199,Oracle Error Log Found,95
abe0a10c-edf7-47d4-992d-5dce0e72fde9,42.109.146.100,Account Takeover via Forgot Password,24
f897fa38-6f6f-440a-af5a-9aec79a1277e,98.90.19.164,Docker remote API detection,82
a69b8717-5c94-4617-bd47-bc3030571257,136.113.20.114,Oracle Error Log Found,62
97f625e9-8f34-4700-aa6e-06ff52adbf1f,118.127.3.27,Apache ActiveMQ Detection,56
5381e781-7af0-4a8e-88ae-ef0196e2f6d7,134.164.219.117,MailEnable WebMail Detection,4
dc6ee0fb-1a81-426f-a901-9ef994b0b445,81.62.129.251,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),39
83be283f-5c8f-4450-9e97-29dcf42ee9bc,111.10.211.142,Password Spraying Attack,54
44109d30-4206-4255-93a1-65789e4c1224,98.90.19.164,Account Takeover via Forgot Password,9
e52c39cc-7631-466c-ac7b-c8b63f3e4dc0,190.168.142.189,Oracle Error Log Found,41
b09f4885-6b23-4e88-b590-5f398b4ac326,62.224.210.247,Oracle WebLogic Server Plug-in Remote Overflow (1166189),58
74c52f0b-60ad-4a90-8270-5b48b0130fb8,150.93.106.16,JBoss Java Object Deserialization RCE,75
8490a503-d569-46b5-aca4-f2dd2896c57b,129.141.34.131,MailEnable WebMail Detection,7
c9eb7b36-8275-464f-b6c8-a535eeaf3be2,58.96.118.146,Temporary File Download,66
3cd6d17c-6689-46f7-afd7-42aa0c8c4b4b,244.192.45.95,Oracle WebLogic Server mod_wl POST Request Remote Overflow,38
d46f62ea-8376-45ef-bc9e-66c8dc9d5a4e,247.41.39.120,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),68
cb2d896b-ca02-4619-b399-966d869bc065,197.250.224.86,Insecure Kentico version 8.1 is running,69
decef86b-6452-44d1-a614-ee176209b1d1,211.211.214.136,Unrestricted File Upload,43
ac35b727-ba5f-4e59-8864-0efa098f6ef2,123.235.172.151,Password Spraying Attack,42
7ad24562-2dcc-4090-a2be-ff604fba9115,136.113.20.114,Oracle WebLogic Server Plug-in Remote Overflow (1166189),48
5430da54-8a1f-40b6-9426-78c533070bad,20.100.13.218,File Content Disclosure /etc/passwd,88
6e59661b-1aa3-47f5-b2df-3103409bca68,205.204.5.194,Insecure Apache version 2.2.15,60
fbf32b76-759a-42f3-b972-422299d0b7c7,37.31.118.20,Microsoft Windows 95/98/ME Unsupported Installation Detection,17
394fe758-8af5-45d6-b164-66e0f92c28c8,119.213.58.199,Apache ActiveMQ Detection,48
b2d48fd7-78fc-4e2a-abf7-a3cda5f3389a,35.164.19.92,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,85
727f77f0-d4b0-4fb7-b3ca-52359ff87a76,16.196.99.124,JBoss Java Object Deserialization RCE,92
7862393a-c7e1-4daa-9104-66e70e240bc1,100.34.68.89,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),94
dd1458eb-3553-4240-91b6-a33499806df8,123.235.172.151,Insecure Kentico version 8.1 is running,67
54b9d411-8690-4a0e-a9fa-3c5d526971b7,173.78.199.190,Mozilla Firefox < 84.0,42
55d47ba8-6696-4df9-bfea-cf9fc684a031,42.240.26.60,Apache Struts2 Remote Command Execution,79
41116a1d-3566-47d5-af23-3ae937c7bb9d,187.4.168.43,Bind Shell Backdoor Detection,10
6c269cb5-14a2-4ea5-9312-798001cf39e2,174.179.40.224,Insecure Apache version 2.2.15,12
56cda16f-4dd3-472e-958a-e62f07ea01c2,101.214.182.111,Temporary File Download,10
4a6c517e-f153-489c-8011-8ce69fe5d135,237.62.251.21,Brocade Fabric OS Default Credentials,80
b46be9da-4155-47d9-ba6a-fabb85b329fb,209.119.227.238,JBoss Java Object Deserialization RCE,39
d476dd8d-ac5b-40f0-b7ea-375a038f0548,30.204.122.113,Oracle WebLogic Server Plug-in Remote Overflow (1166189),53
61010386-1c6b-4d05-b1d6-33c15e976fa6,133.55.115.90,Docker remote API detection,89
02a9ae15-30f5-40ef-8eee-1fd998ceb6e2,101.214.182.111,Account Takeover via Forgot Password,35
41c6981e-4bec-4382-b4a5-85db96146d95,37.31.118.20,Unrestricted File Upload,19
72e35556-5530-4849-b18f-b33195a4d20d,119.213.58.199,MailEnable WebMail Detection,21
68370726-677d-461a-b792-3c2156f5827f,37.31.118.20,Docker remote API detection,75
8aa5d496-dfcc-4f76-9607-b11adc9103f3,198.21.121.206,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),7
fca67dbc-90fd-4715-a7e1-51ab4801e9a8,114.77.9.43,Unrestricted File Upload,94
5b08b219-718a-45d3-b443-c9799178d471,62.41.161.77,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,49
e6481adc-fcd4-4c4f-95d2-d94506aa2c08,206.68.75.94,Unrestricted File Upload,90
1e906fb9-8669-4905-9c86-911e6e7df026,118.127.3.27,Insecure .net framework 4.0,60
c7f874df-8782-4d70-aace-a975e134ae3b,195.131.179.122,Docker remote API detection,33
ff30a4b3-8f6c-4154-8749-9b46b0031637,212.43.50.247,Insecure .net framework 4.0,39
1c105c06-d74d-49d1-ae66-a39b3c33cff1,124.52.124.205,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),71
f319a645-65be-496a-80cd-e2088c9e8746,195.131.179.122,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,82
8c2a2ebe-a212-4891-bd31-d65fccf62194,10.128.35.79,Mozilla Firefox ESR < 78.6,90
0727dbec-914a-456c-a2b3-6b1694fb1995,190.168.142.189,Bind Shell Backdoor Detection,28
eae6715d-2f4c-4fcb-8d4c-ff317ea7c7e6,29.148.80.121,Oracle WebLogic Server Plug-in Remote Overflow (1166189),47
ba95fb2d-7537-41c8-a536-5b5560f2781c,230.240.158.17,Password Spraying Attack,38
468df40e-83c8-413f-9f31-510ca2453025,244.88.127.199,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,7
42d698c0-213d-4bb5-8ae5-ef6d3302178a,124.52.124.205,Apache ActiveMQ Detection,56
db688d07-8bce-4d1e-8f57-3b6acc9fe773,230.240.158.17,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,28
1494dce5-ef25-414c-b2e7-a2a8177eb824,29.148.80.121,Bind Shell Backdoor Detection,31
7056f997-94e9-4938-b8aa-94b1c47f64cc,130.226.238.118,Insecure .net framework 4.0,76
7dc31ee2-e89d-4f2e-83d0-c1eb55cdd10c,226.223.146.129,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,49
6015a36e-844b-469e-9e83-10837fdda055,130.226.238.118,Insecure Kentico version 8.1 is running,87
6d17f4ee-baad-4068-b8f7-10725bf15250,52.79.75.53,Unrestricted File Upload,1
cdf40a8c-e735-4543-b165-571c0c5de544,121.21.129.88,Mozilla Firefox ESR < 78.6,10
19e5e273-b706-48e1-835e-d718e95c651f,220.140.43.225,NTMail3 Arbitrary Mail Relay,88
26ffc185-0b1e-43f8-b63f-35c5039d4d8c,150.93.106.16,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,38
d07a5424-5995-4ee6-872e-1587d57fceb6,133.55.115.90,Oracle WebLogic Server Plug-in Remote Overflow (1166189),66
5b33f81d-596c-4999-b4c4-53b843a43b66,205.232.251.3,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),66
7aaf52e5-b678-49f0-9fdb-6eb1a40d28ae,111.10.211.142,Exposure of Application source code config files and credentials,76
048b0821-78e1-4ee6-b88a-542a76d71bf2,211.211.214.136,Microsoft Windows 95/98/ME Unsupported Installation Detection,69
f413b646-478a-44a1-bc15-94b9e16406a3,118.127.3.27,Password Spraying Attack,21
1663acd3-98da-4d08-8763-43e2028e0848,220.140.43.225,BSD Based FTP Server Multiple glob Function Remote Overflow,48
dcf30b37-93cd-4514-8ca3-1be23c385494,220.140.43.225,JBoss Java Object Deserialization RCE,11
77300fc0-5378-4d04-83fb-4ea42fd2fec5,29.148.80.121,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,26
34693999-ba01-462f-82d6-8519b2014cd2,62.41.161.77,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,14
6b56fd8e-2c0a-4dcc-a836-449541fc2152,20.100.13.218,Brocade Fabric OS Default Credentials,44
a5f97aba-098a-410b-b8bd-ca3ce4f9ecd7,124.52.124.205,Apache Struts2 Remote Command Execution,54
78c3df3d-d141-4ae6-abe4-d3936c005bdc,185.204.254.63,BSD Based FTP Server Multiple glob Function Remote Overflow,38
b3fd3f03-b741-489b-bb77-7ca53ec2e3b1,173.78.199.190,Password Spraying Attack,75
2c8eb2aa-2e41-40c7-a864-5c28a5ff5863,161.186.251.87,Mozilla Firefox < 84.0,51
f7527bd9-8f2d-4b8d-bea2-bc4bb324f2c4,187.4.168.43,Mozilla Firefox ESR < 78.6,45
fa262fde-5d03-47b1-8997-51414f3d1e3f,199.248.86.27,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,68
35216bb8-0c90-48ea-94e5-0a1f3caf3fda,29.29.49.207,Insecure Apache version 2.2.15,44
dc73d684-0cb0-4f0e-8a20-d0c9db1ab372,161.186.251.87,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,65
b1395cbf-1ee8-4df4-ad2a-ae29e9d8f1b3,212.43.50.247,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),6
8d148dde-b0c8-483f-8b7b-0742aaa6385b,251.68.88.39,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,73
6ef5f024-a0bd-4756-9fab-c26770da6c83,225.200.235.7,Bind Shell Backdoor Detection,15
722bbcbe-cd64-44f7-8312-fe6da21b0105,92.222.219.30,Mozilla Firefox < 84.0,27
b349efe3-0938-4ee7-b8ae-df3511ad7a85,254.150.88.142,Unrestricted File Upload,98
84ae19d9-2103-4687-9e23-d01dd17027d7,255.89.85.142,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,27
d07fc7d8-fa12-40bd-be3b-b15f7f952c42,206.68.75.94,Apache Struts2 Remote Command Execution,48
8cfab5c4-8d37-4d0d-b022-b1bbe795f2e5,101.214.182.111,Microsoft Windows 95/98/ME Unsupported Installation Detection,55
461f50ae-12aa-4250-875e-4fb52b81ee29,161.186.251.87,Insecure Apache version 2.2.15,88
928a4fd3-f047-4aad-95a1-77fe1d78b6c6,10.128.35.79,Apache Struts2 Remote Command Execution,45
67eb92cb-f233-4270-9734-f5d975ef7f49,16.196.99.124,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,34
7cf12e3b-c6c4-4226-9a5b-dfdebecc5e68,111.10.211.142,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,61
28910538-6c23-4dbc-b342-9db60e013bb9,81.62.129.251,Apache Struts2 Remote Command Execution,66
1ed72f18-2413-48e0-a262-df78713616ca,161.186.251.87,Password Spraying Attack,72
629df985-c52a-41c5-b034-28d506fba9cc,76.139.33.239,Insecure Kentico version 8.1 is running,78
b966a153-bd7f-4274-bda3-39607a5ac8e9,244.88.127.199,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,88
ec7f8b65-85d3-466b-9aed-39c863018916,190.168.142.189,Insecure .net framework 4.0,6
bdbc70cf-f719-4aac-add6-7a38a07e6804,225.200.235.7,Insecure .net framework 4.0,61
5df7d222-fb28-4077-b833-0ac4abb21c9f,48.26.131.21,Brocade Fabric OS Default Credentials,78
41dacec2-4805-4445-9a75-d656db72bbc3,118.127.3.27,Account Takeover via Forgot Password,42
07b31672-9b7a-4992-a8d2-6f0dcfa2ee7b,76.139.33.239,Apache Struts2 Remote Command Execution,85
f9cfb02d-feec-4245-a814-049c67b61653,112.133.16.254,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),3
b818d2cd-d8a8-44cf-ad83-4134d87c03fa,205.232.251.3,Mozilla Firefox < 84.0,93
0d2bb0a9-5f9c-48a3-97e3-1e9d6dd0faaf,206.68.75.94,Apache ActiveMQ Detection,8
8884698e-4f20-4111-8970-39ecc823cae5,251.68.88.39,Account Takeover via Forgot Password,83
a4170e37-4c4c-4806-a6ea-ce15102b9641,174.30.81.201,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,92
66860592-f8cc-4cdb-87ab-2839700b089b,136.113.20.114,Insecure Apache version 2.2.15,59
e738c020-8be0-4bea-aa94-72038824edf0,206.68.75.94,Oracle WebLogic Server mod_wl POST Request Remote Overflow,69
f00401aa-6330-4db1-b15c-779c1ee20e6d,234.130.35.103,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),61
2e461020-c73c-4603-8c25-3192dc7839d7,111.10.211.142,MailEnable WebMail Detection,59
b1243fa1-64ab-4669-a92d-614ea0ce3184,92.222.219.30,Oracle WebLogic Server mod_wl POST Request Remote Overflow,75
21e9b364-efde-4aeb-9512-aec6865f3b5a,110.219.57.216,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,46
622fe707-137c-4a4d-ac8c-1c5e20269ee5,134.164.219.117,Unrestricted File Upload,5
22c4506e-51d4-45f1-8c4f-378993dcfae5,171.214.205.244,Docker remote API detection,59
6c7d26c8-e1ea-434d-a6d3-4d94715beead,118.151.172.176,Temporary File Download,79
6ed62760-dc34-4c47-b7f2-4d8ed7acc977,150.93.106.16,Microsoft Windows 95/98/ME Unsupported Installation Detection,95
f01600bd-ff7e-447a-93ca-8ca3e15b0f63,14.136.100.178,BSD Based FTP Server Multiple glob Function Remote Overflow,7
b38a3aea-2097-4fd6-8139-0793484a2273,20.194.212.38,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,17
e7bd7983-723f-4ed6-b5bf-4ab60aa33cb8,119.213.58.199,Bind Shell Backdoor Detection,50
de4e3610-f0fb-4d82-96c5-43ba89ef2567,237.62.251.21,Docker remote API detection,71
ee9edafa-be4e-498f-9a8c-2b4635925eab,62.224.210.247,Insecure Apache version 2.2.15,58
70eb431c-a281-4c56-bd1f-69cf497f93ef,237.62.251.21,Account Takeover via Forgot Password,32
36d3400b-4829-470a-83f9-770427dd155f,133.55.115.90,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,3
8c72e916-a7bf-4a3d-9cd2-780a8b9f2680,88.253.242.192,Brocade Fabric OS Default Credentials,43
780f138c-f2a5-4a97-9b0a-7fee60a1b76d,15.53.18.15,MailEnable WebMail Detection,62
